startValue,endValue,quantity
77600,77649,0
77650,77699,0
77700,77749,0
77750,77799,1
77800,77849,3
77850,77899,1
77900,77949,0
77950,77999,1
78000,78049,0
78050,78099,0
78100,78149,1
78150,78199,0
78200,78249,0
78250,78299,0
78300,78349,1
78350,78399,0
78400,78449,0
78450,78499,2
78500,78549,0
78550,78599,0
78600,78649,1
78650,78699,0
78700,78749,1
78750,78799,0
78800,78849,0
78850,78899,1
78900,78949,0
78950,78999,0
79000,79049,0
79050,79099,0
79100,79149,0
79150,79199,0
79200,79249,0
79250,79299,1
79300,79349,0
79350,79399,0
79400,79449,3
79450,79499,1
79500,79549,0
79550,79599,1
79600,79649,0
79650,79699,0
79700,79749,1
79750,79799,1
79800,79849,0
79850,79899,1
79900,79949,0
79950,79999,2
80000,80049,1
80050,80099,0
80100,80149,2
80150,80199,0
80200,80249,0
80250,80299,0
80300,80349,0
80350,80399,1
80400,80449,1
80450,80499,1
80500,80549,1
80550,80599,0
80600,80649,0
80650,80699,2
80700,80749,0
80750,80799,0
80800,80849,0
80850,80899,0
80900,80949,2
80950,80999,0
81000,81049,0
81050,81099,1
81100,81149,0
81150,81199,2
81200,81249,1
81250,81299,0
81300,81349,1
81350,81399,0
81400,81449,0
81450,81499,0
81500,81549,0
81550,81599,1
81600,81649,0
81650,81699,0
81700,81749,0
81750,81799,0
81800,81849,0
81850,81899,0
81900,81949,1
81950,81999,1
82000,82049,0
82050,82099,0
82100,82149,1
82150,82199,1
82200,82249,0
82250,82299,0
82300,82349,1
82350,82399,1
82400,82449,0
82450,82499,2
82500,82549,0
82550,82599,0
82600,82649,1
82650,82699,0
82700,82749,1
82750,82799,0
82800,82849,0
82850,82899,0
82900,82949,0
82950,82999,0
83000,83049,1
83050,83099,0
83100,83149,0
83150,83199,2
83200,83249,2
83250,83299,0
83300,83349,0
83350,83399,0
83400,83449,0
83450,83499,0
83500,83549,0
83550,83599,1
83600,83649,0
83650,83699,0
83700,83749,0
83750,83799,0
83800,83849,0
83850,83899,0
83900,83949,0
83950,83999,1
84000,84049,1
84050,84099,0
84100,84149,1
84150,84199,0
84200,84249,1
84250,84299,0
84300,84349,1
84350,84399,3
84400,84449,0
84450,84499,0
84500,84549,0
84550,84599,0
84600,84649,0
84650,84699,1
84700,84749,0
84750,84799,1
84800,84849,0
84850,84899,0
84900,84949,0
84950,84999,2
85000,85049,0
85050,85099,0
85100,85149,1
85150,85199,1
85200,85249,2
85250,85299,0
85300,85349,0
85350,85399,1
85400,85449,0
85450,85499,1
85500,85549,1
85550,85599,0
85600,85649,0
85650,85699,0
85700,85749,1
85750,85799,0
85800,85849,0
85850,85899,0
85900,85949,2
85950,85999,0
86000,86049,0
86050,86099,0
86100,86149,0
86150,86199,0
86200,86249,1
86250,86299,1
86300,86349,0
86350,86399,0
86400,86449,1
86450,86499,2
86500,86549,1
86550,86599,0
86600,86649,2
86650,86699,0
86700,86749,1
86750,86799,0
86800,86849,1
86850,86899,1
86900,86949,2
86950,86999,0
87000,87049,0
87050,87099,1
87100,87149,0
87150,87199,0
87200,87249,1
